prostor,lastnost,vrednost,št. sklicev,opis
S000155,P000174,True,1,"

Consider the ordered set $Y=((\omega_1\times\mathbb Z)\cup\{\infty\},<)$,
where the product $\omega_1\times\mathbb Z$ has the lexicographic order
and the element $\infty$ is larger than all the others.
The space $X$ is homeomorphic to $Y$ with its corresponding order topology
(see the proof of Proposition 2 in {{mathse:4833761}}).

$X$ is well-based at the point $\infty$, since the intervals $(\alpha,\infty]$
for $\alpha<\infty$ form a neighborhood base totally ordered by inclusion.
And $X$ is trivially well-based at each of the other (isolated) points.
"
S000155,P000203,True,0,"

All points except $p$ are isolated.
"
S000156,P000050,True,1,"

Basic open sets in a convergent sequence are clopen; this passes to {S156}.
"
S000156,P000051,True,1,"

Let $A$ be a nonempty subset of the Arens space $Y$.  Either $A$ contains a point isolated in $Y$, or $A$ is contained in a subspace of $Y$ homeomorphic to {S20} which is {P51}.  In both cases $A$ contains a point isolated in $A$.
"
S000156,P000057,True,1,"

By construction.
"
S000156,P000080,False,1,"

The Arens space contains {S23} as a subspace which is not {P80}.  Since {P80} is a hereditary property, the Arens space does not satisfy the property either.

See <https://dantopology.wordpress.com/2010/08/18/a-note-about-the-arens-space/>.
"
S000156,P000104,True,1,"

See {{mathse:5012106}}.
"
S000156,P000111,True,1,"

See {{mathse:4672783}}.
"
S000156,P000183,True,1,"

See the last part of {{mathse:4673444}}.
"
S000157,P000002,True,0,"

By inspection, every singleton is closed.
"
S000157,P000029,False,0,"

The singletons $\{x\}$ for $x\ne p$ are open and pairwise disjoint.
And there are uncountably many of them.
"
S000157,P000059,True,0,"

$\aleph_1\le\mathfrak c$.
Hence $\aleph_2=\aleph_1^+\le\mathfrak c^+\le 2^{\mathfrak c}$.
"
S000157,P000114,False,0,"

$|X|=\aleph_2\ne\aleph_1$.
"
S000157,P000147,True,0,"

The point $p$ is a P-point, since its neighborhoods are the cocountable subsets of $X$ containing the point and a countable intersection of them is still such a neighborhood.
And every isolated point is also a P-point.
"
S000157,P000151,True,1,"

See {{mathse:4727833}}.
"
S000157,P000154,False,1,"

See Proposition 4 in {{mathse:4833761}}, where $X$ is $F_{\omega_2,\omega_1}$.
"
S000157,P000172,True,1,"

See Proposition 1 in {{mathse:4833761}}, where $X$ is $F_{\omega_2,\omega_1}$.
"
S000157,P000174,False,1,"

Suppose by contradiction that $X$ is well-based at the point $p$.
So there is a chain (totally ordered by inclusion) of neighborhoods of $p$ forming a local base at $p$.
Their complements form a chain $\mathscr C$ of countable subsets of $X\setminus\{p\}$ whose union is $X\setminus\{p\}$.
But this is impossible since, as shown for example in {{mathse:342091}}, $|\bigcup\mathscr C|\le\aleph_1<\aleph_2$.
"
S000157,P000203,True,0,"

All points except $p$ are isolated.
"
S000158,P000016,True,1,"

Shown in section 17.2 of {{zb:1052.54001}}.
"
S000158,P000095,True,1,"

Every interval $[a,b]$ with $a<b$ is homeomorphic to $[0,1]$.
"
S000158,P000097,True,0,"

By definition.
"
S000158,P000125,True,0,"

By definition.
"
S000159,P000027,True,0,"
 
$X$ and the sets $(a,1]$ for rational $0 \leq a \leq 1$ form a basis for the topology.
"
S000159,P000043,True,0,"

The topology on $X$ is coarser than that of {S158}, so the formal identity map from {S158} to
{S159} restricts to an injective path between any two given distinct points in $X$.
Therefore, since all nonempty open sets in $X$ are order-convex, they are {P38}.
"
S000159,P000073,True,1,"
 
See part 3 of {{mathse:5007860}}.
"
S000159,P000075,False,1,"
 
See part 3 of {{mathse:5007860}}.
"
S000159,P000130,True,0,"
 
Given a point $x\in X$, every neighborhood of $x$ contains a neighborhood of $x$
of the form $[a,1]$ for some $a\in[0,1)$.
Any such set $[a,1]$ is {P202} with $a$ as focal point, hence {P16}.
"
S000159,P000139,False,0,"
 
No open set is a singleton.
"
S000159,P000196,True,0,"
 
By construction.
"
S000159,P000202,True,0,"
 
The only neighborhood of $0$ is $X$.
"
S000160,P000073,True,0,"

By construction, any nonempty closed set is of the form $[0,a]$ for $a \in X$, which has a unique generic point $a$.
"
S000160,P000139,False,0,"

Easily seen from the construction that no open set is a singleton.
"
S000160,P000181,True,0,"

By construction.
"
S000160,P000196,True,0,"

By construction.
"
S000160,P000208,True,0,"

Every nonempty open subset of $X$ is of the form $[a,\omega]$ for $a < \omega$. Any such $[a,\omega]$ is
{P202} with $a$ as focal point, so it is {P16}.
"
S000161,P000016,True,1,"

Asserted in {{doi:10.1016/0166-8641(93)90147-6}}.
"
S000161,P000039,True,1,"

Asserted in {{doi:10.1016/0166-8641(93)90147-6}}.
"
S000161,P000080,True,1,"

Asserted in {{doi:10.1016/0166-8641(93)90147-6}}. Note: Fréchet in their terminology is {P80}.
"
S000161,P000099,True,1,"

Asserted in {{doi:10.1016/0166-8641(93)90147-6}}.
"
S000161,P000181,True,0,"

By definition.
"
S000162,P000125,False,1,"

The space has less than two points by definition.
"
S000162,P000137,False,1,"

The space is nonempty by definition.
"
S000163,P000137,True,1,"

The empty space is empty by definition.
"
S000164,P000001,False,0,"

The space contains a two-point indiscrete subspace.
"
S000164,P000107,True,0,"

By construction, $\{c\}$ is closed.
"
S000164,P000139,True,0,"

By construction.
"
S000164,P000175,True,0,"

By construction.
"
S000164,P000176,False,0,"

By construction.
"
S000164,P000185,True,0,"

The basis $\{\{a,b\},\{c\}\}$ is a partition.
"
S000164,P000186,True,0,"

The space embeds into {S54}
and {S54|P186}.
"
S000165,P000016,True,1,"

By construction.
"
S000165,P000057,True,0,"

The space is countable by definition.
"
S000165,P000084,True,1,"

As mentioned in {{mathse:4848174}}, {S23} is open in $X$ and is {P3},
and $X\backslash \{(0,0)\}$ is an open {P3} neighborhood of $\infty$.


"
S000165,P000101,False,1,"

Let $0$ be the non-isolated point of the Arens-Fort space. Then the space with $\{0\}$
removed is a retract that isn't closed.
"
S000165,P000141,False,1,"

As discussed in {{mathse:4640637}}, the {P141} property is preserved by open subspaces.  The {S23} is an open subspace of $X$ and is not {P141}, so $X$ does not satisfy the property either.
"
S000165,P000143,False,1,"

Let $0$ be the non-isolated point of the {S23}.  The subspace $A=X\setminus\{0\}$ is homeomorphic to the one-point compactification of a discrete space (i.e., {S20}), which is compact and Hausdorff.  But $A$ is not closed in $X$.

See {{mo:435257}}.
"
S000165,P000171,True,1,"

See {{mathse:4760309}}.
"
S000166,P000073,True,0,"

By construction, any nonempty closed set is of the form $[a,\omega]$ for $a \in X$, which has a unique generic point $a$.
"
S000166,P000090,True,0,"

By definition.
"
S000166,P000181,True,0,"

By construction.
"
S000166,P000196,True,0,"

Easily seen from the construction.
"
S000166,P000202,True,0,"

Easily seen from the construction that the only neighborhood of $\omega$ is $X$."
S000166,P000208,False,0,"

$\{[0,n)\}_n$ is a strictly increasing sequence of open sets."
S000167,P000051,False,0,"

It is easy to see that $\omega \subset X$ has subspace topology {S200}, and {S200|P139}.
"
S000167,P000073,True,0,"

By construction, any nonempty closed set is of the form $[0,a]$ for $a \in X$, which has a unique generic point $a$.
"
S000167,P000090,False,0,"

Easily seen from the construction that $\omega$ does not have a smallest neighborhood.
"
S000167,P000139,True,0,"

$0^\ast \in \omega^\ast$ is isolated, since $\{0^\ast\} = (1^\ast,\to)$.
"
S000167,P000181,True,0,"

By construction.
"
S000167,P000196,True,0,"

Easily seen from the construction.
"
S000167,P000202,True,0,"

Easily seen from the construction that the only neighborhood of $0$ is $X$."
S000167,P000208,False,0,"

$(n^\ast,\to) \subset \omega^\ast$ for $n < \omega$ form a strictly increasing sequence of open sets."
S000168,P000016,True,0,"

Since {S169|P16}, it follows from the fact that the quotient space of a {P16} space is {P16}.
"
S000168,P000086,True,0,"

For any two points on {S169}, there exists a rotation of $\mathbb R^3$ sending one to the other and preserving all antipodal point pairs.
So this rotation induces a homeomorphism of {S168}.
"
S000168,P000089,True,3,"

See {{mathse:406851}} and {{mathse:3672897}}.

For the proof that $I$ and $-I$ of $S^{2n}$ cannot be homotopic, see Corollary 6.12, Chapter IV of {{zb:0791.55001}}.
"
S000168,P000123,True,0,"

Each point in {S169} has a small neighborhood which contains no antipodal point pair, which is invariant under quotient map, and the result follows by {S169|P123}.
"
S000168,P000200,False,1,"

$\pi_1(\mathbb RP^2) \cong \mathbb Z_2$.
See Example 1.43 of {{zb:1044.55001}}.
"
S000169,P000016,True,0,"

This space is a closed and bounded subspace of the Euclidean space $\mathbb{R}^3$."
S000169,P000086,True,0,"

Any two points on {S169} is related to each other by a rotation of $\mathbb{R}^3$, which restricts to a homeomorphism
of $S^2$.
"
S000169,P000087,False,1,"

This follows from Proposition 2.29 of {{zb:1044.55001}}, which states that the only nontrivial group that can act freely on $S^n$ when $n$ is even is $\mathbb{Z}/2\mathbb{Z}$. If {S169} is {P87}, $S^2$ will be a
nontrivial group that acts freely on itself.
"
S000169,P000089,False,0,"

The map $x \mapsto -x$ is a continuous function from {S169} to itself with no fixed point.
"
S000169,P000123,True,1,"

Each point has a neighborhood homeomorphic to {S176}. See also {{wikipedia:Manifold}}.
"
S000169,P000137,False,0,"

By construction.
"
S000169,P000184,True,0,"

This space is a subspace of the Euclidean space $\mathbb{R}^3$.
"
S000169,P000199,False,1,"
This is a consequence of Corollary 2.14 and the statement after Corollary 2.11 of {{zb:1044.55001}}.
"
S000169,P000200,True,1,"

The space is {P37} because any two points can be joined by an arc of a great circle.
And the fundamental group $\pi_1(X)$ is trivial by Proposition 1.14 of {{zb:1044.55001}}.
"
S000170,P000003,True,1,"

This space is a subspace of the Euclidean plane, which is Hausdorff.
"
S000170,P000016,True,1,"

It can be characterized as a closed and bounded subspace of the plane."
S000170,P000036,True,1,"

{S158} is connected, so this space is {P36} as it is a quotient of it."
S000170,P000065,True,1,"

By construction.
"
S000170,P000087,True,1,"

The circle can be viewed as the set of complex numbers of modulus $1$, which is a subgroup of the topological group of nonzero complex numbers under multiplication.
"
S000170,P000123,True,1,"

See {{wikipedia:Manifold}}.
"
S000170,P000200,False,1,"
See Theorem 1.7 on page 29 of {{zb:1044.55001}} which proves that $\pi_1(S^1) = \mathbb{Z}$ and hence non trivial."
S000170,P000204,False,0,"
The {S170} minus a point is homeomorphic to {S25}, which is {P36}."
S000171,P000018,True,1,"

"
S000171,P000028,True,1,"

"
S000171,P000051,True,1,"

"
S000171,P000065,True,1,"

"
S000171,P000166,True,1,"

This topology refines {S25}, which is separable and metrizable.
"
S000172,P000003,True,1,"

"
S000172,P000078,False,1,"

"
S000172,P000138,True,1,"

"
S000173,P000003,True,1,"

See {{mathse:3145712}}.
"
S000173,P000013,False,1,"

See {{mathse:3145712}}.
"
S000173,P000023,True,1,"

See {{mathse:3145712}} ({P000023} and {P000130} are equivalent given {P000003}).
"
S000173,P000059,True,0,"

By construction, as $\mathfrak c \cdot 2^{\mathfrak c} = 2^\mathfrak{c}$. See {S38|P65} and {S103|P59}.
"
S000173,P000163,False,0,"

By construction, as $\mathfrak c \cdot 2^{\mathfrak c} = 2^\mathfrak{c} > \mathfrak{c}$. See {S38|P65} and {S103|P59}.
"
S000173,P000199,False,1,"

A product is contractible only if its factors are contractible. See {{mathse:4996405}}. Since {S38|P199}, it follows that $X$ is not contractible.
"
S000173,P000200,True,1,"

A product is {P37} if its factors are.
In addition, the fundamental group factors through products, so the same is true of simply-connectedness; see Proposition 1.12 of {{zb: ""1044.55001""}}.
Since {S38|P200} and {S103|P200}, it follows that $X$ is simply connected.
"
S000174,P000030,False,1,"

Proposition 2 of {{doi:10.4064/FM-97-2-53-55}}.
"
S000174,P000067,True,1,"

Proposition 1 of {{doi:10.4064/FM-97-2-53-55}}.
"
S000174,P000082,True,1,"

By construction in {{doi:10.4064/FM-97-2-53-55}}.
"
S000174,P000088,True,1,"

Remark 2 of {{doi:10.4064/FM-97-2-53-55}}.
"
S000174,P000112,True,1,"

By construction, the topology on $X$ is finer than the product topology on $\omega_1^\omega$, where $\omega_1$ is equipped with the discrete topology. The said product topology on $\omega_1^\omega$ is generated by the Baire metric,

$$d(\langle \alpha_i \rangle, \langle \beta_i \rangle) = \frac{1}{i}$$

where $i$ is the first coordinate s.t. $x_i \neq y_i$. See {S102}.
"
S000174,P000163,True,0,"

$|X| = |\omega_1^\omega| \leq (2^\omega)^\omega = 2^\omega = \mathfrak{c}$.
"
S000175,P000011,False,1,"

See {{doi:10.2307/2315929}}.

Note that the reference has a typo in the proof of non-regularity.  Where it says ""If $U$ is a $T$-neighborhood of $\alpha$ and $\alpha\in D$"", it should have $\alpha\notin D$.
"
S000175,P000018,False,1,"

Contains a closed discrete uncountable subspace $\{(x,y):x^2+y^2=1\}$.
"
S000175,P000026,True,1,"

$\mathbb Q^2$ is a dense subset.
"
S000175,P000065,True,1,"

By construction.
"
S000175,P000079,True,1,"

Follows as the space is the quotient of a topological sum of first-countable spaces (Euclidean lines).
"
S000175,P000086,True,0,"

Given points $p,q\in\mathbb R^2$, the function $f(x)=x-p+q$ is a bijection mapping $p$ to $q$. Since the function is linear, it preserves lines passing through points and therefore is a homeomorphism.
"
S000175,P000166,True,1,"

Follows as the topology is finer than the Euclidean topology.
"
S000175,P000172,False,3,"

Shown in {{mathse:4784524}}: $\mathbb Q^2$ is dense in {S175},
but there exists a point of {S175} which is not the limit of any
sequence (and therefore any transfinite sequence) from $\mathbb Q^2$.

See also {{mathse:3634961}} and {{doi:10.2307/2315929}}.
"
S000176,P000022,False,1,"

See {{zb:1052.54001}}.
"
S000176,P000027,True,1,"

See {{zb:1052.54001}}.
"
S000176,P000053,True,1,"

See {{zb:1052.54001}}.
"
S000176,P000087,True,0,"

$\mathbb{R}^2$ is a product of topological groups, namely $\mathbb{R}$. See {S25|P87}.
"
S000176,P000097,False,0,"

The space contains a subspace homeomorphic to {S170}, and {S170|P97}.
"
S000176,P000123,True,1,"

See {{zb:1052.54001}}.
"
S000176,P000199,True,1,"

This follows because {S25|P199} and a product of contractible spaces is contractible. See {{mathse:4463999}}.
"
S000176,P000204,False,0,"

{S176} remains {P37} with the removal of any point.
"
S000177,P000003,True,1,"

See Example 3.1 of {{doi:10.1016/0016-660X(72)90026-8}}.
"
S000177,P000004,False,1,"

See Example 3.1 of {{doi:10.1016/0016-660X(72)90026-8}}.
"
S000177,P000010,True,1,"

See Example 3.1 of {{doi:10.1016/0016-660X(72)90026-8}}.
"
S000177,P000051,True,1,"

Every point $a_{\alpha\beta}$ and $b_{\alpha\beta}$ is isolated in $X$.  And any set not containing these points is a subset of $\{a,b\}\cup\{c_\gamma:\gamma<\omega_1\}$, which is a discrete subspace of $X$.
"
S000177,P000114,True,1,"

By construction.
"
S000177,P000147,True,1,"

See Example 3.1 of {{doi:10.1016/0016-660X(72)90026-8}}.
"
S000178,P000004,True,1,"

See Example 3.1 of {{doi:10.1016/0016-660X(72)90026-8}}.
"
S000178,P000010,False,1,"

See Example 3.1 of {{doi:10.1016/0016-660X(72)90026-8}}.
"
S000178,P000048,True,0,"

If $x, y$ are two distinct points of $X$, then either one of them is of the form $a_{\alpha\beta}$ so the clopen set $U = \{a_{\alpha\beta}\}$ separates them, or none of them is of the form $a_{\alpha\beta}$, but one is of the form $c_{\gamma}$ so that the clopen set $U = \{c_{\gamma}\}\cup\{a_{\gamma\beta}:\beta < \omega_1\}$ separates them."
